id,time,antenna,rssi,phase,channel,channelNum,epc
1053,7104011,0,-54.0,4.583534594202296,920.625,0,FFFF
1054,7106948,0,-54.0,4.571262747899211,920.625,0,FFFF
1055,7116379,1,-54.0,5.424156065963627,920.625,0,FFFF
1056,7118750,1,-54.0,5.411884219660542,920.625,0,FFFF
1057,7129415,2,-58.0,3.000466421104314,920.625,0,FFFF
1058,7131953,2,-58.0,2.9636508821950587,920.625,0,FFFF
1059,7141452,3,-59.5,1.7180584824319185,920.625,0,FFFF
1060,7144033,3,-59.5,1.6689710972195773,920.625,0,FFFF
1061,7153634,0,-54.5,4.804427827657828,920.625,0,FFFF
1062,7156980,0,-54.0,4.773748211900116,920.625,0,FFFF
1063,7166468,1,-54.0,5.522330836388308,920.625,0,FFFF
1064,7168803,1,-54.0,5.534602682691394,920.625,0,FFFF
1065,7178244,2,-57.0,2.6998061866787286,920.625,0,FFFF
1066,7181065,2,-57.0,2.6998061866787286,920.625,0,FFFF
1067,7190395,3,-59.5,1.4480778637640457,920.625,0,FFFF
1068,7193025,3,-59.5,1.4235341711578746,920.625,0,FFFF
1069,7202479,0,-54.0,4.95168998329485,920.625,0,FFFF
1070,7205307,0,-54.0,4.988505522204105,920.625,0,FFFF
1071,7214822,1,-54.0,5.595961914206819,920.625,0,FFFF
1072,7217432,1,-53.5,5.565282298449106,920.625,0,FFFF
1073,7226978,2,-57.0,2.478912953223196,920.625,0,FFFF
1074,7229555,2,-57.0,2.442097414313941,920.625,0,FFFF
1075,7238811,3,-59.0,1.22104870715697,920.625,0,FFFF
1076,7241348,3,-59.0,1.1903690913992575,920.625,0,FFFF
1077,7250847,0,-54.0,5.197126909356552,920.625,0,FFFF
1078,7253730,0,-53.5,5.190990986205009,920.625,0,FFFF
1079,7262910,1,-53.5,5.688000761479957,920.625,0,FFFF
1080,7265666,1,-53.5,5.681864838328415,920.625,0,FFFF
1081,7275215,2,-57.0,2.276427489222291,920.625,0,FFFF
1082,7277797,2,-56.5,2.215068257706866,920.625,0,FFFF
1083,7287316,3,-59.0,1.0246991663076086,920.625,0,FFFF
1084,7289653,3,-59.0,0.9756117810952674,920.625,0,FFFF
1085,7299216,0,-54.0,5.381204603902829,920.625,0,FFFF
1086,7302071,0,-54.0,5.418020142812084,920.625,0,FFFF
1087,7311634,1,-53.5,5.780039608753096,920.625,0,FFFF
1088,7314177,1,-53.5,5.773903685601553,920.625,0,FFFF
1089,7323459,2,-56.0,2.0739420252213865,920.625,0,FFFF
1090,7326057,2,-56.0,2.018718716857504,920.625,0,FFFF
1091,7335702,3,-59.0,0.8467573949128742,920.625,0,FFFF
1092,7338296,3,-59.0,0.822213702306704,920.625,0,FFFF
1093,7347526,0,-54.5,5.5714182216006485,920.625,0,FFFF
1094,7350381,0,-54.5,5.595961914206819,920.625,0,FFFF
1095,7359673,1,-53.0,5.841398840268521,920.625,0,FFFF
1096,7362268,1,-53.0,5.8475347634200645,920.625,0,FFFF
1097,7372039,2,-56.0,1.9082721001297376,920.625,0,FFFF
1098,7374376,2,-56.0,1.8714565612204819,920.625,0,FFFF
1099,7385242,3,-58.5,0.6933593161243099,920.625,0,FFFF
1100,7387610,3,-58.5,0.674951546669682,920.625,0,FFFF
1101,7397368,0,-54.0,5.7616318392984684,920.625,0,FFFF
1102,7399916,0,-54.5,5.773903685601553,920.625,0,FFFF
1103,7409202,1,-53.0,5.93343768754166,920.625,0,FFFF
1104,7412884,1,-53.0,5.884350302329319,920.625,0,FFFF
1105,7422548,2,-56.0,1.7426021750380887,920.625,0,FFFF
1106,7426179,2,-55.5,1.7794177139473435,920.625,0,FFFF
1107,7435709,3,-58.0,0.5645049299419158,920.625,0,FFFF
1108,7438015,3,-58.0,0.5583690067903735,920.625,0,FFFF
1109,7447794,0,-54.0,5.927301764390117,920.625,0,FFFF
1110,7450329,0,-54.5,5.964117303299373,920.625,0,FFFF
1111,7459708,1,-53.5,6.019340611663256,920.625,0,FFFF
1112,7462502,1,-53.5,5.982525072754001,920.625,0,FFFF
1113,7472088,2,-56.0,1.5646604036433542,920.625,0,FFFF
1114,7474721,2,-56.5,1.5707963267948966,920.625,0,FFFF
1115,7484237,3,-58.0,0.41724277430489476,920.625,0,FFFF
1116,7486596,3,-58.0,0.3926990816987246,920.625,0,FFFF
1117,7496790,0,-54.5,6.117515382087937,920.625,0,FFFF
1118,7499442,0,-54.5,6.154330920997192,920.625,0,FFFF
1119,7508829,1,-53.5,6.0991076126333095,920.625,0,FFFF
1120,7511427,1,-53.5,6.068427996875596,920.625,0,FFFF
1121,7522787,2,-55.5,1.4051264017032477,920.625,0,FFFF
1122,7525120,2,-56.0,1.368310862793992,920.625,0,FFFF
1123,7534647,3,-58.0,0.25157284921324496,920.625,0,FFFF
1124,7537246,3,-58.0,0.18407769454627676,920.625,0,FFFF
1125,7547035,0,-55.0,0.04295146206079803,920.625,0,FFFF
1126,7549606,0,-54.5,0.0674951546669682,920.625,0,FFFF
1127,7559099,1,-53.5,6.14819499784565,920.625,0,FFFF
1128,7561648,1,-54.0,6.129787228391022,920.625,0,FFFF
1129,7571111,2,-56.0,1.2394564766115979,920.625,0,FFFF
1130,7573471,2,-55.5,1.2149127840054277,920.625,0,FFFF
1131,7583056,3,-58.5,0.08590292412159606,920.625,0,FFFF
1132,7585553,3,-58.5,0.09203884727313838,920.625,0,FFFF
1133,7601019,0,-54.5,0.2331650797586171,920.625,0,FFFF
1134,7603860,0,-54.5,0.21475731030399015,920.625,0,FFFF
1135,7613414,1,-54.5,6.240233845118788,920.625,0,FFFF
1136,7615994,1,-54.5,6.234097921967246,920.625,0,FFFF
1137,7625244,2,-55.0,1.073786551519949,920.625,0,FFFF
1138,7628022,2,-55.5,1.0799224746714913,920.625,0,FFFF
1139,7637287,3,-58.0,6.2034183062095325,920.625,0,FFFF
1140,7639885,3,-58.0,6.22182607566416,920.625,0,FFFF
1141,7649739,0,-54.5,0.3558835427894689,920.625,0,FFFF
1142,7652333,0,-54.5,0.3681553890925535,920.625,0,FFFF
1143,7661647,1,-55.0,6.2463697682703305,920.625,0,FFFF
1144,7664227,1,-55.0,6.240233845118788,920.625,0,FFFF
1145,7675319,2,-55.5,0.883572933822129,920.625,0,FFFF
1146,7678145,2,-55.5,0.9203884727313847,920.625,0,FFFF
1147,7687687,3,-57.0,5.988660995905543,920.625,0,FFFF
1148,7690281,3,-57.5,5.976389149602458,920.625,0,FFFF
1149,7699943,0,-54.5,0.5031456984264899,920.625,0,FFFF
1150,7702248,0,-54.5,0.5338253141842033,920.625,0,FFFF
1151,7711742,1,-55.0,0.04908738521234035,920.625,0,FFFF
1152,7714604,1,-55.5,6.283185307179586,920.625,0,FFFF
1153,7724168,2,-55.5,0.674951546669682,920.625,0,FFFF
1154,7728032,2,-55.5,0.6872233929727676,920.625,0,FFFF
1155,7737432,3,-57.5,5.835262917116979,920.625,0,FFFF
1156,7740088,3,-57.5,5.8045833013592665,920.625,0,FFFF
1157,7749882,0,-55.0,0.6504078540635119,920.625,0,FFFF
1158,7752223,0,-54.5,0.6994952392758522,920.625,0,FFFF
1159,7761715,1,-56.0,0.1349903093339364,920.625,0,FFFF
1160,7764311,1,-56.0,0.11044661672776623,920.625,0,FFFF
1161,7773843,2,-55.5,0.5215534678811178,920.625,0,FFFF
1162,7776423,2,-55.5,0.5399612373357456,920.625,0,FFFF
1163,7787179,3,-57.5,5.71868037723767,920.625,0,FFFF
1164,7789519,3,-57.5,5.712544454086128,920.625,0,FFFF
1165,7799015,0,-55.5,0.8283496254582463,920.625,0,FFFF
1166,7801568,0,-55.0,0.8528933180644165,920.625,0,FFFF
1167,7811336,1,-56.0,0.22089323345553247,920.625,0,FFFF
1168,7813937,1,-56.0,0.21475731030399015,920.625,0,FFFF
1169,7823301,2,-55.5,0.3006602344255853,920.625,0,FFFF
1170,7825938,2,-55.5,0.3006602344255853,920.625,0,FFFF
1171,7835639,3,-57.5,5.491651220630596,920.625,0,FFFF
1172,7839239,3,-57.5,5.4671075280244255,920.625,0,FFFF
1173,7848770,0,-55.0,1.0001554737014384,920.625,0,FFFF
1174,7851374,0,-55.0,1.0492428589137788,920.625,0,FFFF
1175,7860574,1,-56.5,0.25157284921324496,920.625,0,FFFF
1176,7863214,1,-57.0,0.22089323345553247,920.625,0,FFFF
1177,7864488,1,-57.0,0.2577087723647873,920.625,0,FFFF
1178,7874058,2,-56.0,0.1288543861823941,920.625,0,FFFF
1179,7876397,2,-56.0,0.10431069357622391,920.625,0,FFFF
1180,7885880,3,-57.5,5.3198453723874035,920.625,0,FFFF
1181,7888710,3,-57.5,5.307573526084319,920.625,0,FFFF
1182,7899571,0,-55.0,1.1474176293384595,920.625,0,FFFF
1183,7902365,0,-55.0,1.2087768608538854,920.625,0,FFFF
1184,7911855,1,-57.5,0.3620194659410112,920.625,0,FFFF
1185,7914458,1,-57.5,0.3558835427894689,920.625,0,FFFF
1186,7923720,2,-55.5,6.19728238305799,920.625,0,FFFF
1187,7926281,2,-56.0,6.2034183062095325,920.625,0,FFFF
1188,7935969,3,-57.0,5.203262832508095,920.625,0,FFFF
1189,7938306,3,-57.0,5.141903600992669,920.625,0,FFFF
1190,7947851,0,-55.5,1.3437671701878218,920.625,0,FFFF
1191,7950617,0,-55.5,1.3560390164909064,920.625,0,FFFF
1192,7959951,1,-58.0,0.47860200582031975,920.625,0,FFFF
1193,7962884,1,-58.0,0.47246608266877743,920.625,0,FFFF
1194,7972362,2,-55.5,5.994796919057086,920.625,0,FFFF
1195,7975010,2,-55.5,5.988660995905543,920.625,0,FFFF
1196,7984231,3,-57.0,5.056000676871073,920.625,0,FFFF
1197,7987071,3,-57.0,5.043728830567988,920.625,0,FFFF
1198,7997780,0,-56.0,1.5033011721279284,920.625,0,FFFF
1199,8000629,0,-56.0,1.5217089415825562,920.625,0,FFFF
1200,8010145,1,-59.5,0.6074563920027138,920.625,0,FFFF
1201,8012789,1,-59.5,0.5951845456996292,920.625,0,FFFF
1202,8022095,2,-55.5,5.8475347634200645,920.625,0,FFFF
1203,8024703,2,-55.5,5.8475347634200645,920.625,0,FFFF
1204,8034505,3,-57.5,4.816699673960914,920.625,0,FFFF
1205,8037113,3,-57.5,4.7921559813547425,920.625,0,FFFF
1206,8046712,0,-56.5,1.662835174068035,920.625,0,FFFF
1207,8049283,0,-56.5,1.6566992509164926,920.625,0,FFFF
1208,8058550,1,-60.0,0.6381360077604263,920.625,0,FFFF
1209,8061358,1,-61.0,0.6872233929727676,920.625,0,FFFF
1210,8070550,2,-55.5,5.602097837358362,920.625,0,FFFF
1211,8073385,2,-55.5,5.6143696836614465,920.625,0,FFFF
1212,8082677,3,-57.5,4.7307967498393175,920.625,0,FFFF
1213,8085527,3,-57.5,4.614214209960009,920.625,0,FFFF
1214,8095047,0,-56.5,1.8469128686143117,920.625,0,FFFF
1215,8097388,0,-56.0,1.853048791765855,920.625,0,FFFF
1216,8107497,1,-61.5,0.8038059328520761,920.625,0,FFFF
1217,8110118,1,-61.5,0.822213702306704,920.625,0,FFFF
1218,8121305,2,-55.5,5.43029198911517,920.625,0,FFFF
1219,8123899,2,-55.5,5.45483568172134,920.625,0,FFFF
1220,8133378,3,-57.5,4.503767593232243,920.625,0,FFFF
1221,8135720,3,-57.5,4.479223900626073,920.625,0,FFFF
1222,8147316,0,-56.5,2.018718716857504,920.625,0,FFFF
1223,8149864,0,-56.5,2.0493983326152163,920.625,0,FFFF
1224,8166740,2,-55.0,5.252350217720435,920.625,0,FFFF
1225,8169312,2,-55.0,5.26462206402352,920.625,0,FFFF
1226,8179031,3,-57.5,4.325825821837508,920.625,0,FFFF
1227,8181371,3,-57.5,4.344233591292136,920.625,0,FFFF
1228,8191105,0,-57.0,2.2273401040099507,920.625,0,FFFF
1229,8193426,0,-57.0,2.190524565100696,920.625,0,FFFF
1230,8202885,1,-63.5,1.2701360923693112,920.625,0,FFFF
1231,8205657,1,-63.5,1.3130875544301093,920.625,0,FFFF
1232,8215143,2,-55.0,5.092816215780329,920.625,0,FFFF
1233,8219213,2,-55.0,5.049864753719531,920.625,0,FFFF
1234,8229620,3,-58.0,4.074252972624263,920.625,0,FFFF
1235,8232458,3,-58.0,4.098796665230433,920.625,0,FFFF
1236,8243575,0,-57.5,2.399145952253143,920.625,0,FFFF
1237,8245886,0,-57.5,2.509592568980909,920.625,0,FFFF
1238,8255702,1,-64.5,1.6873788666742051,920.625,0,FFFF
1239,8258366,1,-65.0,1.6935147898257474,920.625,0,FFFF
1240,8267618,2,-55.0,4.841243366567084,920.625,0,FFFF
1241,8271884,2,-55.5,4.841243366567084,920.625,0,FFFF
1242,8281345,3,-58.5,3.865631585471816,920.625,0,FFFF
1243,8283948,3,-58.5,3.877903431774901,920.625,0,FFFF
1244,8293263,0,-57.5,2.693670263527186,920.625,0,FFFF
1245,8295871,0,-57.5,2.7120780329818137,920.625,0,FFFF
1246,8305468,1,-65.5,2.1353012567368124,920.625,0,FFFF
1247,8308063,1,-65.5,2.086213871524472,920.625,0,FFFF
1248,8317578,2,-55.0,4.6448938257177215,920.625,0,FFFF
1249,8320371,2,-54.5,4.614214209960009,920.625,0,FFFF
1250,8329618,3,-58.5,3.5895150436524004,920.625,0,FFFF
1251,8332208,3,-58.5,3.6201946594101133,920.625,0,FFFF
1252,8341923,0,-58.0,2.9943304979527716,920.625,0,FFFF
1253,8344539,0,-58.0,2.9697868053466014,920.625,0,FFFF
1254,8353855,1,-66.0,2.3439226438892597,920.625,0,FFFF
1255,8356453,1,-62.0,2.454369260617026,920.625,0,FFFF
1256,8366183,2,-54.5,4.473087977474529,920.625,0,FFFF
1257,8368522,2,-54.5,4.430136515413732,920.625,0,FFFF
1258,8378263,3,-59.0,3.368621810196868,920.625,0,FFFF
1259,8380616,3,-59.5,3.368621810196868,920.625,0,FFFF
1260,8390111,0,-58.5,3.2213596545598464,920.625,0,FFFF
1261,8392658,0,-58.5,3.2336315008629315,920.625,0,FFFF
1262,8402365,1,-65.5,2.773437264497239,920.625,0,FFFF
1263,8405002,1,-66.0,2.779573187648782,920.625,0,FFFF
1264,8414497,2,-54.5,4.270602513473625,920.625,0,FFFF
1265,8417045,2,-54.5,4.270602513473625,920.625,0,FFFF
1266,8426477,3,-60.0,3.141592653589793,920.625,0,FFFF
1267,8428822,3,-60.0,3.104777114680538,920.625,0,FFFF
1268,8438295,0,-58.0,3.399301425954581,920.625,0,FFFF
1269,8440894,0,-58.0,3.454524734318464,920.625,0,FFFF
1270,8450635,1,-66.0,3.172272269347506,920.625,0,FFFF
1271,8454522,1,-65.5,3.1354567304382504,920.625,0,FFFF
1272,8464283,2,-56.5,4.06811704947272,920.625,0,FFFF
1273,8466869,2,-55.0,4.086524818927348,920.625,0,FFFF
1274,8476333,3,-59.5,2.8532042654672924,920.625,0,FFFF
1275,8478645,3,-59.5,2.8286605728611223,920.625,0,FFFF
1276,8488363,0,-58.0,3.7551849687440497,920.625,0,FFFF
1277,8490934,0,-58.0,3.7429131224409646,920.625,0,FFFF
1278,8500403,1,-64.5,3.6017868899554855,920.625,0,FFFF
1279,8502739,1,-64.0,3.663146121470911,920.625,0,FFFF
1280,8512252,2,-55.0,3.9269908169872414,920.625,0,FFFF
1281,8515056,2,-55.5,3.9269908169872414,920.625,0,FFFF
1282,8524545,3,-59.5,2.6998061866787286,920.625,0,FFFF
1283,8527126,3,-59.5,2.6016314162540475,920.625,0,FFFF
1284,8536628,0,-58.5,4.000621894805752,920.625,0,FFFF
1285,8538941,0,-58.5,4.031301510563464,920.625,0,FFFF
1286,8549690,1,-63.0,3.9638063558964967,920.625,0,FFFF
1287,8552283,1,-63.5,3.9638063558964967,920.625,0,FFFF
1288,8562348,2,-55.0,3.773592738198677,920.625,0,FFFF
1289,8564711,2,-55.0,3.761320891895592,920.625,0,FFFF
1290,8574470,3,-60.0,2.3071071049800045,920.625,0,FFFF
1291,8577026,3,-60.5,2.3316507975861747,920.625,0,FFFF
1292,8586257,0,-58.0,4.178563666200486,920.625,0,FFFF
1293,8590649,0,-58.0,4.215379205109742,920.625,0,FFFF
1294,8600166,1,-62.5,4.172427743048944,920.625,0,FFFF
1295,8602626,1,-62.5,4.227651051412828,920.625,0,FFFF
1296,8612152,2,-55.0,3.5158839658338894,920.625,0,FFFF
1297,8615025,2,-55.0,3.56497135104623,920.625,0,FFFF
1298,8624282,3,-60.0,2.0555342557667595,920.625,0,FFFF
1299,8627109,3,-60.5,2.000310947402876,920.625,0,FFFF
1300,8636643,0,-58.0,4.424000592262189,920.625,0,FFFF
1301,8638983,0,-57.5,4.448544284868359,920.625,0,FFFF
1302,8648554,1,-62.0,4.356505437595221,920.625,0,FFFF
1303,8651109,1,-61.5,4.3074180523828804,920.625,0,FFFF
1304,8660801,2,-56.0,3.3318062712876126,920.625,0,FFFF
1305,8663149,2,-55.5,3.393165502803038,920.625,0,FFFF
1306,8672916,3,-60.5,1.7855536370988867,920.625,0,FFFF
1307,8675232,3,-60.5,1.6935147898257474,920.625,0,FFFF
1308,8684737,0,-58.0,4.626486056263094,920.625,0,FFFF
1309,8687585,0,-57.5,4.669437518323892,920.625,0,FFFF
1310,8696891,1,-61.0,4.479223900626073,920.625,0,FFFF
1311,8699483,1,-61.0,4.540583132141498,920.625,0,FFFF
1312,8709297,2,-56.5,3.147728576741336,920.625,0,FFFF
1313,8711866,2,-56.5,3.147728576741336,920.625,0,FFFF
1314,8721409,3,-61.0,1.4787574795217582,920.625,0,FFFF
1315,8723977,3,-61.0,1.4235341711578746,920.625,0,FFFF
1316,8733261,0,-57.5,4.865787059173254,920.625,0,FFFF
1317,8736038,0,-57.5,4.853515212870168,920.625,0,FFFF
1318,8745582,1,-61.0,4.638757902566179,920.625,0,FFFF
1319,8747998,1,-60.5,4.657165672020806,920.625,0,FFFF
1320,8757796,2,-55.5,2.9268353432858034,920.625,0,FFFF
1321,8760183,2,-56.0,2.9145634969827183,920.625,0,FFFF
1322,8769945,3,-60.5,1.1535535524900018,920.625,0,FFFF
1323,8772223,3,-61.0,1.1412817061869172,920.625,0,FFFF
1324,8782025,0,-57.0,5.074408446325701,920.625,0,FFFF
1325,8784345,0,-57.0,5.1296317546895835,920.625,0,FFFF
1326,8794139,1,-60.0,4.73693267299086,920.625,0,FFFF
1327,8796741,1,-60.0,4.7860200582032,920.625,0,FFFF
1328,8805998,2,-56.5,2.6691265709210157,920.625,0,FFFF
1329,8810129,2,-56.0,2.6998061866787286,920.625,0,FFFF
1330,8821327,3,-61.0,0.865165164367502,920.625,0,FFFF
1331,8823928,3,-61.5,0.8528933180644165,920.625,0,FFFF
1332,8833528,0,-57.5,5.26462206402352,920.625,0,FFFF
1333,8836092,0,-57.0,5.313709449235861,920.625,0,FFFF
1334,8845554,1,-59.5,4.865787059173254,920.625,0,FFFF
1335,8848165,1,-59.0,4.871922982324796,920.625,0,FFFF
1336,8857711,2,-56.5,2.509592568980909,920.625,0,FFFF
1337,8860039,2,-56.5,2.552544031041707,920.625,0,FFFF
1338,8869671,3,-61.0,0.6381360077604263,920.625,0,FFFF
1339,8872468,3,-61.0,0.5338253141842033,920.625,0,FFFF
1340,8881636,0,-57.5,5.50392306693368,920.625,0,FFFF
1341,8884453,0,-57.5,5.553010452146021,920.625,0,FFFF
1342,8893907,1,-58.5,5.031456984264903,920.625,0,FFFF
1343,8896304,1,-58.5,5.043728830567988,920.625,0,FFFF
1344,8905826,2,-57.0,2.325514874434632,920.625,0,FFFF
1345,8909753,2,-57.0,2.36846633649543,920.625,0,FFFF
1346,8919162,3,-60.5,0.4601942363656928,920.625,0,FFFF
1347,8921972,3,-60.5,0.44178646691106493,920.625,0,FFFF
1348,8931255,0,-56.5,5.7616318392984684,920.625,0,FFFF
1349,8934062,0,-56.5,5.767767762450011,920.625,0,FFFF
1350,8943306,1,-58.5,5.1296317546895835,920.625,0,FFFF
1351,8945920,1,-58.5,5.111223985234957,920.625,0,FFFF
1352,8955380,2,-57.0,2.1414371798883547,920.625,0,FFFF
1353,8957986,2,-57.0,2.1598449493429825,920.625,0,FFFF
1354,8967730,3,-60.5,0.1656699250916489,920.625,0,FFFF
1355,8970323,3,-61.0,0.14726215563702194,920.625,0,FFFF
1356,8979866,0,-56.5,5.93343768754166,920.625,0,FFFF
1357,8982428,0,-56.0,5.964117303299373,920.625,0,FFFF
1358,8991958,1,-58.0,5.209398755659637,920.625,0,FFFF
1359,8994506,1,-58.0,5.184855063053467,920.625,0,FFFF
1360,9003937,2,-57.0,1.877592484372025,920.625,0,FFFF
1361,9006543,2,-57.0,1.9328157927359078,920.625,0,FFFF
1362,9015844,3,-60.0,6.19728238305799,920.625,0,FFFF
1363,9018469,3,-60.5,6.178874613603362,920.625,0,FFFF
1364,9028174,0,-56.0,6.080699843178682,920.625,0,FFFF
1365,9030500,0,-56.5,6.111379458936394,920.625,0,FFFF
1366,9040168,1,-57.5,5.270757987175063,920.625,0,FFFF
1367,9042630,1,-57.5,5.283029833478148,920.625,0,FFFF
1368,9052462,2,-57.5,1.662835174068035,920.625,0,FFFF
1369,9055133,2,-57.5,1.6382914814618648,920.625,0,FFFF
1370,9068413,3,-59.5,5.896622148632405,920.625,0,FFFF
1371,9071124,3,-59.5,5.859806609723149,920.625,0,FFFF
1372,9080880,0,-56.5,6.2463697682703305,920.625,0,FFFF
1373,9083813,0,-56.5,0.006135923151542322,920.625,0,FFFF
1374,9093620,1,-58.0,5.313709449235861,920.625,0,FFFF
1375,9096065,1,-57.5,5.325981295538946,920.625,0,FFFF
1376,9106028,2,-57.5,1.3928545554001621,920.625,0,FFFF
1377,9108488,2,-57.5,1.4051264017032477,920.625,0,FFFF
1378,9118530,3,-60.0,5.534602682691394,920.625,0,FFFF
1379,9121177,3,-60.0,5.5714182216006485,920.625,0,FFFF
1380,9130906,0,-55.5,0.18407769454627676,920.625,0,FFFF
1381,9133565,0,-56.0,0.14726215563702194,920.625,0,FFFF
1382,9143257,1,-58.0,5.393476450205914,920.625,0,FFFF
1383,9145714,1,-57.5,5.375068680751287,920.625,0,FFFF
1384,9155661,2,-57.0,1.1535535524900018,920.625,0,FFFF
1385,9160200,2,-58.0,1.0983302441261191,920.625,0,FFFF
1386,9172895,3,-59.0,5.307573526084319,920.625,0,FFFF
1387,9175639,3,-59.0,5.3198453723874035,920.625,0,FFFF
1388,9185433,0,-55.0,0.38042723539563905,920.625,0,FFFF
1389,9187908,0,-55.5,0.3681553890925535,920.625,0,FFFF
1390,9197898,1,-57.5,5.442563835418255,920.625,0,FFFF
1391,9200370,1,-58.0,5.47937937432751,920.625,0,FFFF
1392,9210905,2,-58.0,0.9019807032767568,920.625,0,FFFF
1393,9215980,2,-57.5,1.0062913968529807,920.625,0,FFFF
1394,9225583,3,-58.5,5.092816215780329,920.625,0,FFFF
1395,9228285,3,-58.0,5.203262832508095,920.625,0,FFFF
1396,9238314,0,-55.0,0.5645049299419158,920.625,0,FFFF
1397,9241027,0,-55.0,0.5338253141842033,920.625,0,FFFF
1398,9250770,1,-58.0,5.5284667595398505,920.625,0,FFFF
1399,9253441,1,-58.0,5.559146375297564,920.625,0,FFFF
1400,9263151,2,-58.0,0.6810874698212244,920.625,0,FFFF
1401,9265885,2,-58.5,0.6994952392758522,920.625,0,FFFF
1402,9275653,3,-58.5,4.963961829597935,920.625,0,FFFF
1403,9278127,3,-58.5,5.019185137961818,920.625,0,FFFF
1404,9288153,0,-55.0,0.7117670855789378,920.625,0,FFFF
1405,9290677,0,-55.0,0.6872233929727676,920.625,0,FFFF
1406,9300615,1,-58.0,5.565282298449106,920.625,0,FFFF
1407,9303254,1,-58.0,5.595961914206819,920.625,0,FFFF
1408,9312917,2,-58.0,0.4970097752749476,920.625,0,FFFF
1409,9315295,2,-57.5,0.3926990816987246,920.625,0,FFFF
1410,9327942,3,-58.5,4.7860200582032,920.625,0,FFFF
1411,9330547,3,-58.5,4.749204519293945,920.625,0,FFFF
1412,9340019,0,-55.0,0.8283496254582463,920.625,0,FFFF
1413,9343800,0,-55.0,0.822213702306704,920.625,0,FFFF
1414,9353324,1,-58.5,5.577554144752192,920.625,0,FFFF
1415,9356190,1,-58.0,5.651185222570702,920.625,0,FFFF
1416,9367033,2,-58.0,0.0981747704246807,920.625,0,FFFF
1417,9380068,3,-57.5,4.534447208989955,920.625,0,FFFF
1418,9389400,0,-54.5,0.9817477042468106,920.625,0,FFFF
1419,9392178,0,-54.5,0.9572040116406404,920.625,0,FFFF
1420,9401739,1,-58.5,5.64504929941916,920.625,0,FFFF
1421,9404115,1,-58.5,5.638913376267617,920.625,0,FFFF
1422,9413625,2,-57.5,6.258641614573416,920.625,0,FFFF
1423,9416432,2,-58.0,6.043884304269426,920.625,0,FFFF
1424,9425667,3,-57.0,4.325825821837508,920.625,0,FFFF
1425,9428519,3,-57.0,4.325825821837508,920.625,0,FFFF
1426,9439291,0,-54.0,1.0983302441261191,920.625,0,FFFF
1427,9441867,0,-54.5,1.0860583978230336,920.625,0,FFFF
1428,9451326,1,-58.5,5.706408530934585,920.625,0,FFFF
1429,9454190,1,-58.0,5.706408530934585,920.625,0,FFFF
1430,9463677,2,-56.5,6.062292073724054,920.625,0,FFFF
1431,9467706,2,-57.5,5.902758071783947,920.625,0,FFFF
1432,9484003,3,-57.0,4.104932588381976,920.625,0,FFFF
1433,9486849,3,-57.0,4.1172044346850605,920.625,0,FFFF
1434,9502056,0,-54.0,1.2701360923693112,920.625,0,FFFF
1435,9504877,0,-54.5,1.2701360923693112,920.625,0,FFFF
1436,9514099,1,-59.0,5.773903685601553,920.625,0,FFFF
1437,9516939,1,-59.0,5.792311455056181,920.625,0,FFFF
1438,9526448,2,-57.0,5.663457068873787,920.625,0,FFFF
1439,9538495,2,-56.5,5.608233760509904,920.625,0,FFFF
1440,9549067,3,-57.0,3.877903431774901,920.625,0,FFFF
1441,9551624,3,-57.0,3.877903431774901,920.625,0,FFFF
1442,9561092,0,-54.5,1.3989904785517044,920.625,0,FFFF
1443,9563655,0,-54.0,1.4051264017032477,920.625,0,FFFF
1444,9573110,1,-59.5,5.8045833013592665,920.625,0,FFFF
1445,9575423,1,-59.5,5.8475347634200645,920.625,0,FFFF
1446,9585269,2,-56.5,5.411884219660542,920.625,0,FFFF
1447,9587726,2,-56.5,5.43029198911517,920.625,0,FFFF
1448,9598811,3,-56.5,3.6324665057131984,920.625,0,FFFF
1449,9601626,3,-56.5,3.650874275167826,920.625,0,FFFF
1450,9611119,0,-54.5,1.5217089415825562,920.625,0,FFFF
1451,9613713,0,-54.5,1.5462526341887264,920.625,0,FFFF
1452,9623026,1,-59.5,5.8659425328746915,920.625,0,FFFF
1453,9625566,1,-59.5,5.872078456026235,920.625,0,FFFF
1454,9635246,2,-56.0,5.117359908386499,920.625,0,FFFF
1455,9637842,2,-55.5,5.190990986205009,920.625,0,FFFF
1456,9659664,3,-56.0,3.399301425954581,920.625,0,FFFF
1457,9662232,3,-56.5,3.4177091954092087,920.625,0,FFFF
1458,9671764,0,-54.5,1.6996507129772906,920.625,0,FFFF
1459,9674337,0,-54.5,1.7426021750380887,920.625,0,FFFF
1460,9683772,1,-60.0,5.945709533844745,920.625,0,FFFF
1461,9686579,1,-60.0,5.976389149602458,920.625,0,FFFF
1462,9697297,2,-56.0,4.804427827657828,920.625,0,FFFF
1463,9699607,2,-55.0,4.804427827657828,920.625,0,FFFF
1464,9716876,3,-56.0,3.055689729468197,920.625,0,FFFF
1465,9720808,3,-56.0,3.043417883165112,920.625,0,FFFF
1466,9731092,0,-54.5,1.8653206380689396,920.625,0,FFFF
1467,9733914,0,-54.0,1.9266798695843654,920.625,0,FFFF
1468,9743283,1,-60.5,6.025476534814798,920.625,0,FFFF
1469,9745880,1,-61.0,6.050020227420969,920.625,0,FFFF
