0.01943439245223999,1.6505633277649499,2.6200391857086753,4.0128937411088375,5.50392306693368,
0.07152366638183594,1.764724028040504,2.2442782543407573,3.8955667648539802,5.758362800105608,
0.12679925560951233,1.458943240331637,1.8808252638283978,3.77578983447484,6.077998571634255,
0.18558529019355774,1.6896991552479366,1.4232166333838727,3.6632831221825275,1.977686471793617,
0.24108892679214478,1.4531373188504109,1.0035260718449956,3.4781801157108525,1.0348413997399142,
0.29908016324043274,1.7381810806008915,0.4987104157383109,3.3252815659366317,1.0826381739275963,
0.35889551043510437,1.5234833489454125,6.266213892132954,3.120663322834246,1.290660390788842,
0.41084837913513184,1.7563470201240656,5.877854968841752,3.0817706899877013,1.5424718963545403,
0.46405142545700073,1.811635877031514,5.4642203861724985,2.878024325677199,1.822573767061566,
0.5185210406780243,1.8737917473253134,5.082275552325228,2.744416158185033,2.0573981466363893,
0.5731411576271057,2.021669912629839,4.7438576922240925,2.690713454388589,2.294663741453877,
0.6267137229442596,2.1296460192758686,4.447256160264939,2.53779591164267,2.53256301593941,
0.6819047629833221,2.259870897258783,4.129339183566257,2.4198002372442313,2.757859663616889,
0.7353499233722687,2.392260786433879,3.82141921072256,2.351690233760208,2.969343314844195,
0.8005644083023071,2.5495325909675857,3.461138283481223,2.3339390580533506,3.2285085139858825,
0.8626129329204559,2.684749949354786,3.08310446939352,2.1967871390237166,3.515220243791058,
0.9204088747501373,3.0827390271964257,2.757549624214592,2.207431576986363,3.7567427577041057,
0.9715727269649506,2.951742497674074,2.491638743799683,2.2196921471407203,3.9492763415916494,
1.0322513580322266,3.4026472699604517,2.1393442121447213,2.277635256353624,4.203234018933214,
1.0878515243530273,3.546248222048069,1.8876859982245042,2.3859850676626353,4.4001398937309855,
1.1410112380981445,3.815670074027369,1.6013105789071609,2.5385788290830944,4.595191081715143,
1.1982270777225494,4.060647343476203,1.3501782224445917,2.7354038521918587,4.799981934366427,
1.2515829503536224,4.434544772925303,1.0695053014595375,2.7475611750081783,4.945321811223538,
1.3044567704200745,4.735571306179289,0.8096158698002764,2.863972558628834,5.087430245979094,
1.3575177490711212,5.037223625253485,0.5272204466955439,2.9005310549050574,5.219703260499269,
1.4158310294151306,5.367039538393081,0.21659559969587433,2.847604365858714,5.391550822232204,
1.4684169292449951,5.69616084722114,6.146471690654349,2.912363907815637,5.435525888017242,
1.5213757455348969,6.115096893575479,5.803742241491761,2.8010991266609375,5.445192207076484,
1.5766191482543945,0.12037748152976846,5.36322989241731,2.7191972733327967,5.4993307548927275,
1.6298344135284424,0.49325573852874494,4.939622984369947,2.594484463547006,5.587320982343055,
1.6884386539459229,0.730475580584585,4.328005011827782,2.470749970953279,5.6415862210663095,
1.7958712577819824,1.3630289698742626,3.0239051763930114,2.184883299271191,5.740898930278001,
2.010233521461487,2.49970324092119,1.0316326720542586,1.6042778649574028,4.831034582649424,
2.0653317868709564,2.9142340406180285,0.7426024300451799,1.4441282413698793,4.8408425180371895,
2.1218351423740387,3.304714396937187,0.4755825609321096,1.3149843233874652,4.960991958940073,
2.1739471554756165,3.752027731380061,0.26179867127352646,1.1409176854755687,5.030907465474852,
2.2250111401081085,4.072716553735113,0.03484653044523367,1.0055725015225578,5.08730883226757,
2.2755876183509827,4.492711134405365,6.08665306256575,0.8287229454343967,5.104606853612478,
2.3285835683345795,4.8640137948830295,5.765088268954814,0.646199737931648,5.080463820617376,
